Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL,PNL_per_Entry
2024-01-09,AGXY3,14,0.71,2.81,5.46,-2.92,62022.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,49.6,0.75,0.71,0.71,1,False,48.45,49.6,1.1499999999999986,0.08214285714285705
2024-01-09,AZUL4,21,0.81,2.62,6.69,-4.55,71099.0,AZUL4_Up_1_opendia_Afastado_1_Sell_Corpo,opendia_0.01,1.0,0.81,0.81,1,True,14.82,14.746,-0.0739999999999998,-0.0035238095238095146
2024-01-09,SBFG3,16,0.81,2.36,4.34,-3.91,64457.0,SBFG3_Down_0.5_open_Afastado_0_Sell_GAP,9.85,0.75,0.81,0.81,1,False,10.98,9.85,-1.1300000000000008,-0.07062500000000005
2024-01-09,GMAT3,23,0.74,2.28,4.53,-3.62,67274.0,GMAT3_Up_1_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.74,0.74,1,True,6.92,6.8058,-0.1142000000000003,-0.0049652173913043605
2024-01-09,PETZ3,18,0.72,2.17,5.43,-4.36,62333.0,PETZ3_Down_0.5_close_Afastado_0.5_Sell_GAP,3.65,0.75,0.72,0.72,1,True,3.62,3.65,0.0299999999999998,0.0016666666666666557
2024-01-09,PCAR3,45,0.76,2.11,6.78,-4.36,78645.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Movimento,4.03,0.75,0.76,0.76,1,True,3.92,4.03,0.1100000000000003,0.0024444444444444513
2024-01-09,VITT3,24,0.71,1.95,4.55,-4.9,59998.0,VITT3_Down_0.5_high_Afastado_0.5_Buy_Pavio,8.78,0.75,0.71,0.71,1,False,8.58,8.78,-0.1999999999999993,-0.008333333333333304
2024-01-09,SIMH3,28,0.71,1.88,5.32,-4.71,65001.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.81,0.75,0.71,0.71,1,False,9.04,8.81,-0.2299999999999986,-0.008214285714285664
2024-01-10,SMTO3,12,0.75,2.82,5.38,-3.45,61023.0,SMTO3_Down_2.5_opendia_Afastado_0_Sell_Corpo,opendia_0.0,0.75,0.75,0.75,1,True,25.52,25.86,0.3399999999999998,0.028333333333333318
2024-01-10,AZUL4,22,0.77,2.62,6.69,-4.55,70861.0,AZUL4_Up_1_opendia_Afastado_1_Sell_Corpo,opendia_0.01,0.75,0.77,0.77,1,True,14.69,15.0591,0.3691000000000013,0.016777272727272786
2024-01-10,VVEO3,28,0.71,2.45,6.47,-4.49,69179.0,VVEO3_Down_1.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.71,0.71,1,True,12.52,12.76585,0.2458500000000008,0.008780357142857171
2024-01-10,SOJA3,18,0.78,2.38,4.64,-3.55,64669.0,SOJA3_Up_2_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.78,0.78,1,True,15.32,15.4341,-0.1141000000000005,-0.006338888888888917
2024-01-10,SBFG3,16,0.81,2.36,4.34,-3.91,64457.0,SBFG3_Down_0.5_open_Afastado_0_Sell_GAP,10.66,0.75,0.81,0.81,1,False,11.0,10.66,-0.3399999999999998,-0.021249999999999988
2024-01-10,BRFS3,17,0.76,2.31,5.15,-2.97,63682.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,12.27,0.75,0.76,0.76,1,True,12.34,12.27,0.0700000000000002,0.004117647058823541
2024-01-10,PCAR3,45,0.78,2.3,6.78,-4.36,83474.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,3.91,0.75,0.78,0.78,1,True,3.77,3.91,0.1400000000000001,0.003111111111111113
2024-01-10,AMER3,14,0.79,2.15,4.23,-3.49,60228.0,AMER3_Down_0.5_opendia_Afastado_0.5_Sell_GAP,opendia_0.005,0.75,0.79,0.79,1,True,84.0,86.42999999999999,2.4299999999999926,0.17357142857142804
2024-01-10,PETZ3,19,0.74,2.07,5.43,-4.36,62744.0,PETZ3_Down_0.5_close_Afastado_0.5_Sell_GAP,3.64,1.0,0.74,0.74,1,False,3.52,3.64,0.1200000000000001,0.0063157894736842165
2024-01-10,VITT3,24,0.71,1.95,4.55,-4.9,59998.0,VITT3_Down_0.5_high_Afastado_0.5_Buy_Pavio,8.78,0.75,0.71,0.71,1,False,8.52,8.78,-0.2599999999999998,-0.010833333333333325
2024-01-11,BMGB4,8,0.88,3.09,5.08,-3.49,60045.0,BMGB4_Down_2.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.88,0.88,1,True,2.94,2.9253,-0.0146999999999999,-0.0018374999999999876
2024-01-11,AGXY3,14,0.71,2.81,5.46,-2.92,62022.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,47.97,0.75,0.71,0.71,1,False,44.7,47.97,3.269999999999996,0.2335714285714283
2024-01-11,VVEO3,29,0.72,2.43,6.47,-4.49,70154.0,VVEO3_Down_1.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.72,0.72,1,True,12.45,12.48725,0.0372500000000002,0.0012844827586206966
2024-01-11,PCAR3,46,0.78,2.34,6.78,-4.36,85266.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,3.73,0.75,0.78,0.78,1,True,3.67,3.73,0.06,0.0013043478260869564
2024-01-11,PGMN3,16,0.81,2.24,5.19,-4.69,62335.0,PGMN3_Down_2_low_Afastado_0_Sell_Corpo,3.06,0.75,0.81,0.81,1,True,3.07,3.06,-0.0099999999999997,-0.0006249999999999813
2024-01-11,AMER3,15,0.8,2.21,4.23,-3.49,61686.0,AMER3_Down_0.5_opendia_Afastado_0.5_Sell_GAP,opendia_0.005,1.0,0.8,0.8,1,False,79.0,84.41999999999999,5.419999999999988,0.36133333333333256
2024-01-11,PETZ3,19,0.74,2.07,5.43,-4.36,62744.0,PETZ3_Down_0.5_close_Afastado_0.5_Sell_GAP,3.54,1.0,0.74,0.74,1,True,3.4,3.54,0.1400000000000001,0.007368421052631584
2024-01-11,VITT3,24,0.71,1.95,4.55,-4.9,59998.0,VITT3_Down_0.5_high_Afastado_0.5_Buy_Pavio,8.71,0.75,0.71,0.71,1,False,8.54,8.71,-0.1700000000000017,-0.007083333333333404
2024-01-11,POMO3,31,0.87,1.93,5.94,-4.19,73035.0,POMO3_Up_0.5_close_Afastado_1_Buy_Pavio,4.25,1.0,0.87,0.87,1,False,4.13,4.25,-0.1200000000000001,-0.0038709677419354873
2024-01-11,SIMH3,28,0.71,1.88,5.32,-4.71,65001.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.93,0.75,0.71,0.71,1,True,8.88,8.93,0.0499999999999989,0.0017857142857142464
2024-01-12,AGXY3,14,0.71,2.81,5.46,-2.92,62022.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,46.63,0.75,0.71,0.71,1,False,45.15,46.63,1.480000000000004,0.105714285714286
2024-01-12,LJQQ3,11,0.73,2.65,6.47,-4.28,59419.0,LJQQ3_Down_1.5_high_Afastado_-1_Sell_Corpo,5.46,0.75,0.73,0.73,1,True,5.33,5.46,0.1299999999999999,0.01181818181818181
2024-01-12,PCAR3,47,0.79,2.32,6.78,-4.36,86070.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,3.67,1.0,0.79,0.79,1,True,4.08,3.67,-0.4100000000000001,-0.00872340425531915
2024-01-12,MILS3,17,0.76,2.19,3.45,-3.01,63228.0,MILS3_Down_2_close_Afastado_0.5_Buy_Corpo,12.18,1.0,0.76,0.76,1,True,12.25,12.18,0.0700000000000002,0.004117647058823541
2024-01-12,SOJA3,15,0.87,2.06,4.55,-2.69,62826.0,SOJA3_Up_0.5_opendia_Afastado_0.5_Buy_GAP,opendia_0.005,0.75,0.87,0.87,1,True,15.42,15.446849999999998,-0.0268499999999978,-0.0017899999999998533
2024-01-12,VITT3,24,0.71,1.95,4.55,-4.9,59998.0,VITT3_Down_0.5_high_Afastado_0.5_Buy_Pavio,8.58,0.75,0.71,0.71,1,True,8.36,8.58,-0.2200000000000006,-0.009166666666666693
2024-01-12,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,13.17,0.75,0.82,0.82,1,False,12.63,13.17,-0.5399999999999991,-0.03176470588235289
2024-01-12,SIMH3,29,0.72,1.81,5.32,-4.71,65281.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.79,0.75,0.72,0.72,1,False,8.92,8.79,-0.1300000000000007,-0.004482758620689679
2024-01-12,POMO3,42,0.74,1.64,5.94,-3.44,68703.0,POMO3_Down_0.5_close_Afastado_1_Buy_Pavio,4.17,1.0,0.74,0.74,1,False,4.03,4.17,-0.1399999999999996,-0.0033333333333333236
2024-01-12,USIM3,18,0.78,1.61,6.9,-3.01,60005.0,USIM3_Up_0.5_close_Afastado_1_Buy_Corpo,8.0,1.0,0.78,0.78,1,False,7.85,8.0,-0.1500000000000003,-0.00833333333333335
2024-01-15,SBFG3,16,0.81,2.36,4.34,-3.91,64457.0,SBFG3_Down_0.5_open_Afastado_0_Sell_GAP,10.85,0.75,0.81,0.81,1,True,11.0,10.85,-0.1500000000000003,-0.009375000000000019
2024-01-15,BRFS3,18,0.78,2.19,5.15,-2.97,63969.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,12.12,1.0,0.78,0.78,1,False,12.77,12.12,0.6500000000000004,0.03611111111111113
2024-01-15,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,12.99,0.75,0.82,0.82,1,False,12.38,12.99,-0.6099999999999994,-0.035882352941176435
2024-01-15,JALL3,34,0.71,1.81,4.41,-3.43,67917.0,JALL3_Up_0.5_open_Afastado_1_Sell_Pavio,7.61,0.75,0.71,0.71,1,False,7.46,7.61,0.1500000000000003,0.0044117647058823616
2024-01-15,SIMH3,29,0.72,1.81,5.32,-4.71,65281.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.75,0.75,0.72,0.72,1,False,9.0,8.75,-0.25,-0.008620689655172414
2024-01-15,USIM3,19,0.74,1.68,6.74,-3.37,58628.0,USIM3_Down_0.5_high_Afastado_0.5_Buy_Pavio,8.0,1.0,0.74,0.74,1,False,7.94,8.0,-0.0599999999999996,-0.0031578947368420844
2024-01-15,POMO3,42,0.74,1.64,5.94,-3.44,68703.0,POMO3_Down_0.5_close_Afastado_1_Buy_Pavio,4.07,1.0,0.74,0.74,1,False,4.06,4.07,-0.0100000000000006,-0.00023809523809525238
2024-01-15,BITH11,21,0.76,1.59,4.73,-3.73,59737.0,BITH11_Up_0.5_low_Afastado_-1_Sell_Pavio,48.55,0.75,0.76,0.76,1,True,50.01,48.55,-1.4600000000000009,-0.06952380952380957
2024-01-15,SOJA3,40,0.72,1.58,5.9,-4.06,64538.0,SOJA3_Up_0.5_close_Afastado_1_Buy_Pavio,15.57,1.0,0.72,0.72,1,True,15.73,15.57,0.1600000000000001,0.004000000000000002
2024-01-15,AGRO3,26,0.73,1.42,5.45,-3.18,60998.0,AGRO3_Up_1_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.73,0.73,1,True,23.31,23.3029,-0.0070999999999976,-0.00027307692307683076
2024-01-16,AGXY3,14,0.71,2.81,5.46,-2.92,62022.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,45.59,0.75,0.71,0.71,1,True,44.4,45.59,1.1900000000000048,0.08500000000000034
2024-01-16,TEND3,11,0.73,2.66,5.15,-3.66,59069.0,TEND3_Down_0.5_opendia_Afastado_1_Buy_GAP,opendia_0.01,1.0,0.73,0.73,1,True,10.0,10.1505,-0.1504999999999992,-0.013681818181818108
2024-01-16,PCAR3,22,0.73,2.65,6.78,-3.96,67528.0,PCAR3_Down_0.5_low_Afastado_0_Sell_GAP,3.97,0.75,0.73,0.73,1,False,4.76,3.97,-0.7899999999999996,-0.03590909090909089
2024-01-16,BRFS3,18,0.78,2.19,5.15,-2.97,63969.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,12.5,1.0,0.78,0.78,1,False,12.68,12.5,0.1799999999999997,0.009999999999999983
2024-01-16,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,12.64,0.75,0.82,0.82,1,False,12.12,12.64,-0.5200000000000014,-0.030588235294117725
2024-01-16,ASAI3,14,0.79,1.91,4.37,-4.61,59011.0,ASAI3_Up_2_close_Afastado_-0.5_Sell_Corpo,14.37,1.0,0.79,0.79,1,True,14.22,14.37,0.1499999999999985,0.010714285714285607
2024-01-16,POMO3,26,0.96,1.83,5.94,-4.19,72036.0,POMO3_Up_0.5_close_Afastado_1_Buy_Corpo,4.1,1.0,0.96,0.96,1,True,4.11,4.1,0.0100000000000006,0.0003846153846154077
2024-01-16,BITH11,13,0.85,1.83,4.73,-2.88,59551.0,BITH11_Up_0.5_low_Afastado_-1_Sell_Movimento,47.42,0.75,0.85,0.85,1,False,49.8,47.42,-2.3799999999999955,-0.18307692307692272
2024-01-16,SIMH3,29,0.72,1.81,5.32,-4.71,65281.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.79,0.75,0.72,0.72,1,True,8.73,8.79,0.0599999999999987,0.0020689655172413347
2024-01-16,JSLG3,23,0.74,1.77,4.51,-3.71,62481.0,JSLG3_Up_1.5_opendia_Afastado_-1_Buy_Corpo,opendia_-0.01,0.75,0.74,0.74,1,True,11.71,11.9889,-0.2788999999999983,-0.012126086956521665
2024-01-17,AGXY3,14,0.71,2.63,4.99,-3.19,60383.0,AGXY3_Down_0.5_open_Afastado_1_Sell_Corpo,45.15,1.0,0.71,0.71,1,True,44.25,45.15,0.8999999999999986,0.06428571428571418
2024-01-17,LJQQ3,12,0.75,2.62,6.47,-4.28,60615.0,LJQQ3_Down_1.5_high_Afastado_-1_Sell_Corpo,5.31,0.75,0.75,0.75,1,False,5.0,5.31,0.3099999999999996,0.025833333333333302
2024-01-17,VVEO3,30,0.73,2.33,6.47,-4.49,70314.0,VVEO3_Down_1.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,1.0,0.73,0.73,1,True,11.83,11.73105,-0.0989500000000003,-0.003298333333333343
2024-01-17,PCAR3,47,0.79,2.32,6.78,-4.36,86070.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,4.63,1.0,0.79,0.79,1,True,4.58,4.63,0.0499999999999998,0.0010638297872340382
2024-01-17,SBFG3,21,0.71,2.27,6.71,-3.47,62924.0,SBFG3_Down_1_open_Afastado_-0.5_Sell_Corpo,10.94,0.75,0.71,0.71,1,True,10.8,10.94,0.1399999999999988,0.006666666666666609
2024-01-17,AMER3,15,0.8,2.21,4.23,-3.49,61686.0,AMER3_Down_0.5_opendia_Afastado_0.5_Sell_GAP,opendia_0.005,1.0,0.8,0.8,1,True,80.0,83.41499999999999,3.414999999999992,0.22766666666666613
2024-01-17,POMO3,31,0.87,1.93,5.94,-4.19,73035.0,POMO3_Up_0.5_close_Afastado_1_Buy_Pavio,4.15,1.0,0.87,0.87,1,False,4.12,4.15,-0.0300000000000002,-0.0009677419354838775
2024-01-17,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,12.3,0.75,0.82,0.82,1,False,11.93,12.3,-0.370000000000001,-0.021764705882353
2024-01-17,LOGG3,21,0.71,1.93,5.82,-3.55,63761.0,LOGG3_Down_1.5_opendia_Afastado_0_Buy_Corpo,opendia_0.0,1.0,0.71,0.71,1,True,18.51,19.33,-0.8199999999999967,-0.039047619047618894
2024-01-17,SIMH3,30,0.73,1.76,5.32,-4.71,65623.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.59,1.0,0.73,0.73,1,True,8.55,8.59,0.0399999999999991,0.0013333333333333034
2024-01-18,AGXY3,15,0.73,2.79,5.46,-2.92,63331.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,45.29,1.0,0.73,0.73,1,False,43.65,45.29,1.6400000000000006,0.10933333333333337
2024-01-18,LJQQ3,12,0.75,2.62,6.47,-4.28,60615.0,LJQQ3_Down_1.5_high_Afastado_-1_Sell_Corpo,5.11,0.75,0.75,0.75,1,True,4.96,5.11,0.1500000000000003,0.012500000000000025
2024-01-18,AMER3,16,0.81,2.35,4.23,-3.49,63738.0,AMER3_Down_0.5_opendia_Afastado_0.5_Sell_GAP,opendia_0.005,1.0,0.81,0.81,1,True,81.0,81.40499999999999,0.4049999999999869,0.025312499999999183
2024-01-18,PCAR3,47,0.79,2.32,6.78,-4.36,86070.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,4.53,1.0,0.79,0.79,1,True,4.36,4.53,0.1699999999999999,0.0036170212765957426
2024-01-18,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,12.18,0.75,0.82,0.82,1,False,11.61,12.18,-0.5700000000000003,-0.0335294117647059
2024-01-18,POMO3,31,0.87,1.93,5.94,-4.19,73035.0,POMO3_Up_0.5_close_Afastado_1_Buy_Pavio,4.16,1.0,0.87,0.87,1,False,4.02,4.16,-0.1400000000000005,-0.004516129032258081
2024-01-18,BITH11,13,0.85,1.83,4.73,-2.88,59551.0,BITH11_Up_0.5_low_Afastado_-1_Sell_Movimento,48.33,0.75,0.85,0.85,1,True,47.19,48.33,1.1400000000000006,0.08769230769230774
2024-01-18,ETHE11,17,0.82,1.79,6.12,-2.83,61193.0,ETHE11_Down_0.5_open_Afastado_0.5_Buy_Movimento,37.84,0.75,0.82,0.82,1,False,36.15,37.84,-1.6900000000000048,-0.09941176470588264
2024-01-18,SIMH3,31,0.74,1.71,5.32,-4.71,65855.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,8.41,1.0,0.74,0.74,1,True,8.03,8.41,0.3800000000000008,0.012258064516129057
2024-01-18,RECV3,58,0.71,1.62,4.5,-4.3,69651.0,RECV3_Down_0.5_high_Afastado_-1_Sell_GAP,16.75,1.0,0.71,0.72,1,False,18.66,16.75,-1.91,-0.03293103448275862
2024-01-19,TTEN3,8,0.88,2.89,4.18,-2.28,59490.0,TTEN3_Down_0.5_high_Afastado_0_Buy_Movimento,11.64,0.75,0.88,0.88,1,False,11.11,11.64,-0.5300000000000011,-0.06625000000000014
2024-01-19,AGXY3,15,0.73,2.79,5.46,-2.92,63331.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,44.55,1.0,0.73,0.73,1,False,42.45,44.55,2.0999999999999943,0.13999999999999962
2024-01-19,LWSA3,11,0.73,2.5,6.25,-4.3,59015.0,LWSA3_Down_3.5_close_Afastado_1_Sell_Corpo,5.84,1.0,0.73,0.73,1,False,5.66,5.84,0.1799999999999997,0.016363636363636334
2024-01-19,PCAR3,48,0.79,2.35,6.78,-4.36,87940.0,PCAR3_Down_0.5_low_Afastado_0_Sell_Corpo,4.36,1.0,0.79,0.79,1,True,4.42,4.36,-0.0599999999999996,-0.0012499999999999918
2024-01-19,SBFG3,21,0.71,2.27,6.71,-3.47,62924.0,SBFG3_Down_1_open_Afastado_-0.5_Sell_Corpo,10.76,0.75,0.71,0.71,1,True,11.05,10.76,-0.2900000000000009,-0.013809523809523853
2024-01-19,PGMN3,13,0.85,2.27,5.19,-2.92,61962.0,PGMN3_Down_2.5_low_Afastado_0_Sell_Corpo,2.93,0.75,0.85,0.85,1,True,2.94,2.93,-0.0099999999999997,-0.0007692307692307461
2024-01-19,CASH3,17,0.76,2.05,5.3,-3.85,60105.0,CASH3_Down_1.5_low_Afastado_-0.5_Sell_Corpo,3.05,0.75,0.76,0.76,1,True,3.14,3.05,-0.0900000000000003,-0.0052941176470588415
2024-01-19,RAPT4,17,0.82,1.93,5.6,-3.41,61402.0,RAPT4_Down_0.5_open_Afastado_0.5_Buy_Corpo,12.08,0.75,0.82,0.82,1,False,11.7,12.08,-0.3800000000000008,-0.022352941176470634
2024-01-19,SIMH3,32,0.75,1.82,5.32,-4.71,68097.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,7.95,1.0,0.75,0.75,1,True,8.14,7.95,-0.1900000000000004,-0.005937500000000012
2024-01-19,ETHE11,17,0.82,1.79,6.12,-2.83,61193.0,ETHE11_Down_0.5_open_Afastado_0.5_Buy_Movimento,37.23,0.75,0.82,0.82,1,False,36.5,37.23,-0.7299999999999969,-0.04294117647058805
2024-01-22,AGXY3,15,0.73,2.79,5.46,-2.92,63331.0,AGXY3_Down_1.5_high_Afastado_-1_Sell_Corpo,43.21,1.0,0.73,0.73,1,True,44.1,43.21,-0.8900000000000006,-0.05933333333333337
2024-01-22,AZUL4,23,0.78,2.61,6.69,-4.55,72082.0,AZUL4_Up_1_opendia_Afastado_1_Sell_Corpo,opendia_0.01,0.75,0.78,0.78,1,True,13.25,13.5542,0.3041999999999998,0.013226086956521731
2024-01-22,BRFS3,18,0.78,2.19,5.15,-2.97,63969.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,12.15,1.0,0.78,0.78,1,False,13.27,12.15,1.1199999999999992,0.06222222222222218
2024-01-22,TGMA3,17,0.76,1.92,4.59,-1.87,61237.0,TGMA3_Up_1_close_Afastado_-1_Buy_Corpo,23.28,0.75,0.76,0.76,1,True,23.06,23.28,-0.2200000000000024,-0.012941176470588376
2024-01-22,BITH11,14,0.86,1.87,4.73,-2.88,60691.0,BITH11_Up_0.5_low_Afastado_-1_Sell_Movimento,45.94,0.75,0.86,0.86,1,False,46.46,45.94,-0.5200000000000031,-0.037142857142857366
2024-01-22,SIMH3,33,0.73,1.82,5.32,-4.71,66900.0,SIMH3_Up_0.5_low_Afastado_-1_Sell_GAP,7.77,0.75,0.73,0.73,1,True,7.78,7.77,-0.0100000000000006,-0.00030303030303032124
2024-01-22,POMO3,48,0.71,1.82,6.64,-4.15,71618.0,POMO3_Up_0.5_close_Afastado_0.5_Buy_Pavio,4.04,1.0,0.71,0.71,1,True,4.0,4.04,-0.04,-0.0008333333333333334
2024-01-22,JALL3,34,0.71,1.81,4.41,-3.43,67917.0,JALL3_Up_0.5_open_Afastado_1_Sell_Pavio,7.43,0.75,0.71,0.71,1,True,7.36,7.43,0.0699999999999994,0.002058823529411747
2024-01-22,GMAT3,23,0.78,1.7,4.12,-3.49,61407.0,GMAT3_Up_1_close_Afastado_-1_Sell_Corpo,6.64,0.75,0.78,0.78,1,True,6.31,6.64,0.33,0.014347826086956523
2024-01-22,RAIZ4,29,0.72,1.67,4.36,-3.51,62915.0,RAIZ4_Up_0.5_opendia_Afastado_0.5_Buy_GAP,opendia_0.005,1.0,0.72,0.72,1,False,3.62,3.72855,-0.1085499999999997,-0.003743103448275852
2024-01-23,PCAR3,23,0.74,2.72,6.78,-3.96,69398.0,PCAR3_Down_0.5_low_Afastado_0_Sell_GAP,4.3,1.0,0.74,0.74,1,True,4.22,4.3,0.08,0.0034782608695652175
2024-01-23,LJQQ3,12,0.75,2.62,6.47,-4.28,60615.0,LJQQ3_Down_1.5_high_Afastado_-1_Sell_Corpo,5.19,0.75,0.75,0.75,1,False,4.84,5.19,0.3500000000000005,0.029166666666666705
2024-01-23,LWSA3,14,0.71,2.6,5.82,-2.54,61676.0,LWSA3_Down_3.5_close_Afastado_0.5_Sell_Corpo,5.43,0.75,0.71,0.71,1,True,5.47,5.43,-0.04,-0.002857142857142857
2024-01-23,LREN3,13,0.77,2.48,5.18,-3.7,61275.0,LREN3_Down_3_opendia_Afastado_0.5_Buy_Corpo,opendia_0.005,0.75,0.77,0.77,1,True,13.48,13.5474,-0.0673999999999992,-0.005184615384615323
2024-01-23,AZUL4,25,0.72,2.41,6.69,-4.55,68862.0,AZUL4_Up_0.5_opendia_Afastado_1_Sell_Movimento,opendia_0.01,0.75,0.72,0.72,1,True,13.53,13.6047,0.0746999999999999,0.0029879999999999963
2024-01-23,VVEO3,31,0.71,2.33,6.47,-4.49,69884.0,VVEO3_Down_1.5_opendia_Afastado_-0.5_Sell_Corpo,opendia_-0.005,0.75,0.71,0.71,1,True,11.22,11.2236,0.0035999999999987,0.00011612903225802259
2024-01-23,BRFS3,18,0.78,2.19,5.15,-2.97,63969.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,12.79,1.0,0.78,0.78,1,False,14.21,12.79,1.4200000000000017,0.07888888888888898
2024-01-23,MILS3,18,0.78,2.08,3.45,-3.01,63515.0,MILS3_Down_2_close_Afastado_0.5_Buy_Corpo,12.01,1.0,0.78,0.78,1,True,12.11,12.01,0.0999999999999996,0.005555555555555533
2024-01-23,SOJA3,32,0.72,1.96,4.78,-3.45,64488.0,SOJA3_Up_0.5_low_Afastado_1_Buy_Pavio,15.81,1.0,0.72,0.72,1,True,15.81,15.81,0.0,0.0
2024-01-23,SIMH3,29,0.72,1.94,5.32,-4.71,65451.0,SIMH3_Down_0.5_low_Afastado_-1_Sell_Movimento,7.64,0.75,0.72,0.72,1,False,7.84,7.64,-0.2000000000000001,-0.006896551724137934
2024-01-24,LJQQ3,12,0.75,2.62,6.47,-4.28,60615.0,LJQQ3_Down_1.5_high_Afastado_-1_Sell_Corpo,5.02,0.75,0.75,0.75,1,False,4.65,5.02,0.3699999999999992,0.030833333333333268
2024-01-24,AZUL4,26,0.73,2.31,6.69,-4.55,69121.0,AZUL4_Up_0.5_opendia_Afastado_1_Sell_Movimento,opendia_0.01,0.75,0.73,0.73,1,False,13.27,13.8673,0.5973000000000006,0.022973076923076947
2024-01-24,BRFS3,18,0.78,2.19,5.15,-2.97,63969.0,BRFS3_Up_0.5_open_Afastado_0_Buy_Corpo,13.34,1.0,0.78,0.78,1,False,13.77,13.34,0.4299999999999997,0.023888888888888873
2024-01-24,SIMH3,29,0.72,1.94,5.32,-4.71,65451.0,SIMH3_Down_0.5_low_Afastado_-1_Sell_Movimento,7.73,0.75,0.72,0.72,1,True,7.73,7.73,0.0,0.0
2024-01-24,POMO3,32,0.88,1.9,5.94,-4.19,73531.0,POMO3_Up_0.5_close_Afastado_1_Buy_Pavio,4.12,1.0,0.88,0.88,1,True,4.19,4.12,0.0700000000000002,0.0021875000000000063
2024-01-24,AGXY3,21,0.71,1.88,4.52,-3.71,60061.0,AGXY3_Down_0.5_open_Afastado_0.5_Sell_Corpo,44.32,0.75,0.71,0.71,1,False,43.8,44.32,0.5200000000000031,0.024761904761904912
2024-01-24,GMAT3,24,0.79,1.87,4.97,-3.49,63882.0,GMAT3_Up_1_close_Afastado_-1_Sell_Corpo,6.37,0.75,0.79,0.79,1,True,6.37,6.37,0.0,0.0
2024-01-24,ETHE11,17,0.82,1.79,6.12,-2.83,61193.0,ETHE11_Down_0.5_open_Afastado_0.5_Buy_Movimento,32.96,0.75,0.82,0.82,1,False,32.46,32.96,-0.5,-0.029411764705882353
2024-01-24,JALL3,35,0.71,1.77,4.41,-3.43,68386.0,JALL3_Up_0.5_open_Afastado_1_Sell_Pavio,7.45,0.75,0.71,0.71,1,True,7.47,7.45,-0.0199999999999995,-0.0005714285714285572
2024-01-24,RAIZ4,29,0.72,1.67,4.36,-3.51,62915.0,RAIZ4_Up_0.5_opendia_Afastado_0.5_Buy_GAP,opendia_0.005,1.0,0.72,0.72,1,False,3.69,3.7587,-0.0687000000000002,-0.0023689655172413862
2024-01-25,PETZ3,12,0.75,3.43,6.58,-4.73,64018.0,PETZ3_Down_4_opendia_Afastado_-1_Sell_Corpo,opendia_-0.01,0.75,0.75,0.75,1,True,3.22,3.2175,-0.0025000000000003,-0.00020833333333335834
